datetime,open,high,low,close,volume,hold,open_interest
2026-05-18 22:30:00,1002.98,1003.84,1001.12,1002.36,2258,116970.0,
2026-05-18 22:45:00,1002.36,1002.62,997.72,999.52,8867,116975.0,
2026-05-18 23:00:00,999.54,999.62,997.54,999.1,6098,117021.0,
2026-05-18 23:15:00,999.04,999.4,996.3,997.96,7521,116730.0,
2026-05-18 23:30:00,997.96,998.36,996.68,996.68,3844,116710.0,
2026-05-18 23:45:00,996.7,998.7,996.44,997.48,4240,116644.0,
2026-05-19 00:00:00,997.48,999.0,997.34,998.32,2275,116566.0,
2026-05-19 00:15:00,998.36,999.44,997.7,999.26,2782,116482.0,
2026-05-19 00:30:00,999.26,999.72,996.38,996.9,4326,116507.0,
2026-05-19 00:45:00,997.04,998.6,996.44,998.26,2663,116322.0,
2026-05-19 01:00:00,998.26,1000.46,998.2,999.76,3536,115842.0,
2026-05-19 01:15:00,999.76,1001.5,999.34,1000.4,423,115649.0,
2026-05-19 01:30:00,1000.38,1000.88,1000.02,1000.5,1548,115682.0,
2026-05-19 01:45:00,1000.5,1000.52,999.18,999.4,1446,115679.0,
2026-05-19 02:00:00,999.36,999.58,998.86,999.14,1211,115705.0,
2026-05-19 02:15:00,999.14,999.28,998.34,998.68,1552,115758.0,
2026-05-19 02:30:00,998.66,998.7,997.28,998.3,1772,115801.0,
2026-05-19 09:15:00,1002.4,1003.9,998.12,1003.1,10058,114893.0,
2026-05-19 09:30:00,1003.1,1003.62,1000.54,1001.32,4217,114797.0,
2026-05-19 09:45:00,1001.32,1003.52,1000.76,1003.2,5201,114175.0,
2026-05-19 10:00:00,1003.2,1003.46,1001.6,1001.76,4365,113537.0,
2026-05-19 10:15:00,1001.62,1001.82,1000.0,1000.38,4923,113109.0,
2026-05-19 10:45:00,1001.2,1001.2,999.3,1000.42,4614,112509.0,
2026-05-19 11:00:00,1000.42,1000.76,998.74,998.86,3189,112263.0,
2026-05-19 11:15:00,998.86,999.98,998.36,999.74,3822,112029.0,
2026-05-19 11:30:00,999.78,1000.08,998.92,999.38,2374,111579.0,
2026-05-19 13:45:00,997.34,999.38,995.94,996.96,128,111479.0,
2026-05-19 14:00:00,996.92,997.94,996.04,997.26,4999,111198.0,
2026-05-19 14:15:00,997.28,998.4,995.98,997.88,4358,110837.0,
2026-05-19 14:30:00,997.88,999.94,997.68,998.88,5774,110188.0,
2026-05-19 14:45:00,998.88,999.88,998.38,999.74,3942,110023.0,
2026-05-19 15:00:00,999.82,999.84,998.36,999.58,2063,109783.0,
2026-05-19 21:15:00,998.24,998.24,993.28,994.9,11568,110201.0,
2026-05-19 21:30:00,995.12,995.38,988.02,988.26,13910,110826.0,
2026-05-19 21:45:00,988.22,989.0,982.14,985.14,21779,111288.0,
2026-05-19 22:00:00,985.2,992.36,984.82,991.14,12508,110590.0,
2026-05-19 22:15:00,991.14,993.0,988.8,988.96,11175,110172.0,
2026-05-19 22:30:00,988.88,990.6,987.4,988.68,2391,110128.0,
2026-05-19 22:45:00,988.98,990.36,988.36,989.68,6259,110121.0,
2026-05-19 23:00:00,989.68,990.14,988.0,989.74,4627,109914.0,
2026-05-19 23:15:00,989.74,990.88,989.06,990.8,4145,109868.0,
2026-05-19 23:30:00,990.74,991.88,989.88,990.8,3318,109807.0,
2026-05-19 23:45:00,990.72,992.4,990.62,991.26,3450,109679.0,
2026-05-20 00:00:00,991.26,992.62,990.84,992.5,1681,109642.0,
2026-05-20 00:15:00,992.5,992.8,990.24,990.96,3017,109520.0,
2026-05-20 00:30:00,990.94,993.0,990.56,992.36,2399,109617.0,
2026-05-20 00:45:00,992.4,993.22,991.82,991.92,2240,109504.0,
2026-05-20 01:00:00,991.92,992.34,991.52,992.12,1760,109219.0,
2026-05-20 01:15:00,992.06,992.46,991.6,992.24,506,108954.0,
2026-05-20 01:30:00,992.28,992.38,990.84,991.54,2769,108592.0,
2026-05-20 01:45:00,991.52,991.66,990.88,991.14,1344,108429.0,
2026-05-20 02:00:00,991.14,991.24,990.04,990.44,914,108394.0,
2026-05-20 02:15:00,990.48,991.28,990.28,990.42,856,108196.0,
2026-05-20 02:30:00,990.42,990.62,989.4,989.5,1011,108113.0,
2026-05-20 09:15:00,990.18,991.62,987.5,988.6,8438,107865.0,
2026-05-20 09:30:00,988.58,989.24,983.96,984.04,3554,107369.0,
2026-05-20 09:45:00,984.1,984.84,980.36,982.98,55,106870.0,
2026-05-20 10:00:00,982.82,985.8,982.4,985.72,302,105947.0,
2026-05-20 10:15:00,985.6,986.8,984.9,985.64,336,105341.0,
2026-05-20 10:45:00,985.3,985.42,981.02,981.02,1033,104727.0,
2026-05-20 11:00:00,980.96,982.06,980.54,981.92,427,104044.0,
2026-05-20 11:15:00,982.04,982.06,980.1,980.76,12,103879.0,
2026-05-20 11:30:00,980.78,981.8,980.6,980.96,665,103597.0,
2026-05-20 13:45:00,982.6,985.2,982.6,983.62,74,102819.0,
2026-05-20 14:00:00,983.38,984.3,982.06,983.82,896,102066.0,
2026-05-20 14:15:00,983.86,983.9,982.72,983.02,23,101214.0,
2026-05-20 14:30:00,983.6,984.0,982.56,983.1,204,100403.0,
2026-05-20 14:45:00,983.1,983.22,981.1,982.36,54,100049.0,
2026-05-20 15:00:00,982.44,984.72,982.18,983.92,19,99130.0,
2026-05-20 21:15:00,987.86,990.26,987.24,990.2,10313,98190.0,
2026-05-20 21:30:00,990.2,990.2,986.88,986.88,5461,98039.0,
2026-05-20 21:45:00,986.56,987.58,985.3,986.72,6989,98086.0,
2026-05-20 22:00:00,986.66,987.12,984.84,985.16,4066,97897.0,
2026-05-20 22:15:00,985.18,985.58,981.76,983.6,7193,98334.0,
2026-05-20 22:30:00,983.64,990.08,983.56,989.52,1941,98280.0,
2026-05-20 22:45:00,989.52,993.98,989.52,992.58,11788,97618.0,
2026-05-20 23:00:00,992.58,995.78,991.9,994.8,8042,97086.0,
2026-05-20 23:15:00,994.8,995.5,993.26,993.56,4664,96725.0,
2026-05-20 23:30:00,993.56,999.4,993.56,994.58,11984,96227.0,
2026-05-20 23:45:00,994.58,996.32,994.06,995.96,3553,96049.0,
2026-05-21 00:00:00,995.96,996.34,994.36,994.82,1877,95988.0,
2026-05-21 00:15:00,994.82,995.8,994.6,995.48,1834,95918.0,
2026-05-21 00:30:00,995.48,995.48,993.58,993.92,2018,95840.0,
2026-05-21 00:45:00,993.96,995.68,993.66,995.42,1732,95746.0,
2026-05-21 01:00:00,995.6,995.8,994.82,995.66,1416,95739.0,
2026-05-21 01:15:00,995.68,996.78,995.18,995.84,1601,95701.0,
2026-05-21 01:30:00,995.84,996.24,995.22,995.34,1071,95626.0,
2026-05-21 01:45:00,995.34,996.16,995.0,995.66,1299,95552.0,
2026-05-21 02:00:00,995.66,996.0,994.98,995.26,561,95522.0,
2026-05-21 02:15:00,995.26,995.8,994.9,995.56,1039,95556.0,
2026-05-21 02:30:00,995.56,996.12,995.48,995.92,1150,95392.0,
2026-05-21 09:15:00,997.8,1000.82,995.92,1000.6,8274,95065.0,
2026-05-21 09:30:00,1000.6,1002.22,1000.0,1002.1,47,94718.0,
2026-05-21 09:45:00,1002.16,1002.66,1000.74,1001.86,4786,94391.0,
2026-05-21 10:00:00,1001.88,1002.02,1000.24,1000.6,3302,93925.0,
2026-05-21 10:15:00,1000.62,1001.54,998.82,999.06,3725,93436.0,
2026-05-21 10:45:00,997.0,999.06,995.46,995.86,5090,93294.0,
2026-05-21 11:00:00,995.72,996.08,994.94,995.5,3027,93171.0,
2026-05-21 11:15:00,995.5,996.72,995.12,996.5,2745,92910.0,
2026-05-21 11:30:00,996.54,996.82,995.32,996.02,2404,92386.0,
2026-05-21 13:45:00,993.6,996.02,992.58,994.04,5092,92208.0,
2026-05-21 14:00:00,994.0,994.96,992.78,994.32,483,91918.0,
2026-05-21 14:15:00,994.24,995.76,994.18,995.04,3352,91439.0,
2026-05-21 14:30:00,994.9,996.58,994.48,995.14,4052,91086.0,
2026-05-21 14:45:00,995.2,995.7,993.28,993.72,3396,90683.0,
2026-05-21 15:00:00,993.62,993.98,992.6,992.74,3,89656.0,
2026-05-21 21:15:00,988.3,990.8,987.54,988.56,8691,89927.0,
2026-05-21 21:30:00,988.56,989.38,987.26,988.2,5456,89645.0,
2026-05-21 21:45:00,988.3,989.08,986.04,988.0,6484,89723.0,
2026-05-21 22:00:00,988.0,992.66,987.48,991.2,8326,89361.0,
2026-05-21 22:15:00,991.22,991.68,988.84,990.24,4912,89155.0,
2026-05-21 22:30:00,990.24,990.38,988.06,989.88,1000,89139.0,
2026-05-21 22:45:00,989.98,990.84,989.04,989.52,3353,89066.0,
2026-05-21 23:00:00,989.5,990.52,988.82,990.12,3296,88985.0,
2026-05-21 23:15:00,990.06,991.26,987.68,990.24,5659,88874.0,
2026-05-21 23:30:00,990.26,990.64,988.86,989.02,2704,88787.0,
2026-05-21 23:45:00,989.02,990.3,988.9,989.86,1857,88786.0,
2026-05-22 00:00:00,989.86,991.1,989.82,990.92,1112,88871.0,
2026-05-22 00:15:00,990.92,992.64,990.92,991.88,3148,88860.0,
2026-05-22 00:30:00,991.88,992.1,991.4,991.56,1169,88756.0,
2026-05-22 00:45:00,991.56,992.18,991.34,991.88,886,88697.0,
2026-05-22 01:00:00,991.88,992.5,991.7,992.06,1002,88674.0,
2026-05-22 01:15:00,992.06,994.4,991.12,993.42,801,88513.0,
2026-05-22 01:30:00,993.32,996.9,993.32,995.88,4727,88518.0,
2026-05-22 01:45:00,995.88,997.44,995.4,997.2,2391,88469.0,
2026-05-22 02:00:00,997.16,999.5,996.62,997.8,2776,88425.0,
2026-05-22 02:15:00,997.8,999.24,996.44,996.86,2726,88192.0,
2026-05-22 02:30:00,996.86,997.84,996.6,997.6,1342,87927.0,
2026-05-22 09:15:00,997.6,997.6,992.36,993.8,1234,87846.0,
2026-05-22 09:30:00,993.8,994.64,993.22,993.92,2799,87602.0,
2026-05-22 09:45:00,993.92,994.04,992.18,992.92,3366,87176.0,
2026-05-22 10:00:00,992.88,994.48,992.82,993.44,2730,86713.0,
2026-05-22 10:15:00,993.44,994.0,992.6,993.54,2250,86336.0,
2026-05-22 10:45:00,993.2,993.54,991.6,992.42,2988,85940.0,
2026-05-22 11:00:00,992.42,993.32,991.88,992.5,1908,85575.0,
2026-05-22 11:15:00,992.44,992.9,992.0,992.12,1433,85435.0,
2026-05-22 11:30:00,992.12,992.42,991.62,992.02,757,85024.0,
2026-05-22 13:45:00,993.0,994.8,992.02,994.68,3452,84880.0,
2026-05-22 14:00:00,994.68,994.76,989.4,989.88,5442,84494.0,
2026-05-22 14:15:00,989.88,992.58,989.66,992.16,3848,84209.0,
2026-05-22 14:30:00,992.18,992.86,991.16,992.74,2716,83965.0,
2026-05-22 14:45:00,993.12,993.2,991.84,992.54,2231,83574.0,
2026-05-22 15:00:00,992.76,993.34,992.32,993.34,85,82783.0,
2026-05-22 21:15:00,992.38,993.92,991.18,992.66,4,82659.0,
2026-05-22 21:30:00,992.64,992.98,991.5,991.6,52,82626.0,
2026-05-22 21:45:00,991.44,992.5,989.58,990.78,4,82565.0,
2026-05-22 22:00:00,990.78,991.02,989.46,990.06,21,82641.0,
2026-05-22 22:15:00,990.06,990.06,986.12,986.58,551,82861.0,
2026-05-22 22:30:00,986.88,987.5,985.5,987.02,8,82910.0,
2026-05-22 22:45:00,987.02,988.38,986.8,988.04,13,82742.0,
2026-05-22 23:00:00,988.04,988.68,987.12,987.12,2,82631.0,
2026-05-22 23:15:00,987.12,989.82,987.08,989.38,2,82481.0,
2026-05-22 23:30:00,989.46,991.3,989.34,991.22,3,82392.0,
2026-05-22 23:45:00,991.12,991.98,991.04,991.16,11,82289.0,
2026-05-23 00:15:00,991.6,991.78,991.0,991.58,6,82221.0,
2026-05-23 00:30:00,991.58,992.86,990.8,992.68,20,82242.0,
2026-05-23 00:45:00,992.68,993.38,990.34,990.68,26,82145.0,
2026-05-23 01:00:00,990.68,991.3,989.92,990.44,2,82139.0,
2026-05-23 01:15:00,990.44,991.86,990.44,991.44,1,82102.0,
2026-05-23 01:30:00,991.44,992.6,990.08,992.5,40,82049.0,
2026-05-23 01:45:00,992.46,992.9,991.38,992.04,11,82066.0,
2026-05-23 02:00:00,992.04,992.18,991.46,991.5,6,82015.0,
2026-05-23 02:15:00,991.5,991.56,990.26,990.7,4,82010.0,
2026-05-23 02:30:00,990.7,991.64,990.4,991.3,54,81848.0,
2026-05-25 00:00:00,991.16,991.88,990.5,991.6,6,82268.0,
2026-05-25 09:15:00,1000.46,1002.52,998.7,999.7,16929,80871.0,
2026-05-25 09:30:00,999.52,1001.6,998.96,1001.3,2397,79986.0,
2026-05-25 09:45:00,1001.34,1001.46,999.46,999.46,2659,79377.0,
2026-05-25 10:00:00,999.54,1000.08,998.8,999.12,2714,78861.0,
2026-05-25 10:15:00,999.22,999.68,998.0,998.16,2338,78407.0,
2026-05-25 10:45:00,998.26,999.68,998.08,999.68,3707,77319.0,
2026-05-25 11:00:00,999.7,999.84,998.04,998.34,2644,76630.0,
2026-05-25 11:15:00,998.34,998.86,998.0,998.54,1380,76327.0,
2026-05-25 11:30:00,998.54,998.78,997.98,998.1,1761,76004.0,
2026-05-25 13:45:00,997.16,997.98,996.5,997.42,1012,75673.0,
2026-05-25 14:00:00,996.74,996.92,996.66,996.66,7,75189.0,
2026-05-25 14:15:00,996.62,996.94,996.24,996.66,303,74970.0,
2026-05-25 14:30:00,996.66,997.36,996.38,996.74,24,74760.0,
2026-05-25 14:45:00,996.76,997.46,996.66,997.24,2,74720.0,
2026-05-25 15:00:00,997.6,998.7,997.56,998.7,8,74311.0,
2026-05-25 21:15:00,999.72,1000.6,998.72,999.24,6959,73527.0,
2026-05-25 21:30:00,999.24,999.56,998.64,998.84,14,72239.0,
2026-05-25 21:45:00,998.88,999.58,998.76,999.32,33,71225.0,
2026-05-25 22:00:00,999.38,999.5,998.34,999.14,10,70199.0,
2026-05-25 22:15:00,999.14,1000.32,998.98,999.84,13,68723.0,
2026-05-25 22:30:00,999.84,1000.22,999.6,999.74,6,68183.0,
2026-05-25 22:45:00,999.74,999.9,999.24,999.54,1,67936.0,
2026-05-25 23:00:00,999.56,999.92,999.4,999.58,9,67753.0,
2026-05-25 23:15:00,999.58,1000.9,999.44,1000.3,2,67309.0,
2026-05-25 23:30:00,1000.3,1000.9,999.84,1000.62,22,66389.0,
2026-05-25 23:45:00,1000.62,1000.62,999.4,1000.0,1,66114.0,
2026-05-26 00:00:00,1000.0,1000.56,999.92,1000.24,13,65954.0,
2026-05-26 00:15:00,1000.24,1000.24,999.86,1000.2,5,65795.0,
2026-05-26 00:30:00,1000.14,1000.18,999.68,999.72,2,65738.0,
2026-05-26 00:45:00,999.72,1000.66,999.68,1000.46,5,65667.0,
2026-05-26 01:00:00,1000.42,1000.9,1000.3,1000.86,10,65589.0,
2026-05-26 01:15:00,1000.86,1002.08,1000.84,1001.2,1,65396.0,
2026-05-26 01:30:00,1001.2,1001.24,1000.24,1000.64,1,65327.0,
2026-05-26 01:45:00,1000.64,1000.64,999.66,999.72,10,65228.0,
2026-05-26 02:00:00,999.72,999.72,998.92,999.4,3,65129.0,
2026-05-26 02:15:00,999.4,1000.56,999.24,1000.28,1,65080.0,
2026-05-26 02:30:00,1000.28,1000.66,999.84,1000.66,2,64989.0,
2026-05-26 09:15:00,996.8,996.8,994.56,995.9,14,63562.0,
2026-05-26 09:30:00,995.9,995.92,994.72,995.0,61,62927.0,
2026-05-26 09:45:00,995.0,995.06,992.06,992.54,240,62167.0,
2026-05-26 10:00:00,992.54,993.58,992.4,993.46,126,61394.0,
2026-05-26 10:15:00,993.34,993.7,993.32,993.7,3,60876.0,
2026-05-26 10:45:00,993.62,993.74,992.76,992.98,14,60252.0,
2026-05-26 11:00:00,992.9,992.92,992.16,992.36,19,59400.0,
2026-05-26 11:15:00,992.38,993.64,992.32,993.4,189,58831.0,
2026-05-26 11:30:00,993.4,994.88,993.28,994.62,5,58423.0,
2026-05-26 13:45:00,992.5,993.32,991.58,992.16,144,57451.0,
2026-05-26 14:00:00,991.96,991.98,990.92,991.42,507,56443.0,
2026-05-26 14:15:00,991.5,992.38,991.36,992.16,6,55617.0,
2026-05-26 14:30:00,992.12,993.18,991.56,992.0,866,55272.0,
2026-05-26 14:45:00,992.0,992.48,991.36,992.46,195,54881.0,
2026-05-26 15:00:00,992.44,992.48,991.48,991.78,6,54421.0,
2026-05-26 21:15:00,988.84,990.74,988.7,989.16,2521,53776.0,
2026-05-26 21:30:00,989.1,990.88,989.0,990.0,1378,53593.0,
2026-05-26 21:45:00,990.0,991.7,989.98,991.18,1774,53375.0,
2026-05-26 22:00:00,991.18,991.32,987.8,988.1,2257,53086.0,
2026-05-26 22:15:00,988.2,989.5,987.1,987.6,2178,52688.0,
2026-05-26 22:30:00,987.6,989.04,987.24,989.02,64,52552.0,
2026-05-26 22:45:00,989.02,990.32,989.02,989.8,1397,52465.0,
2026-05-26 23:00:00,989.8,989.86,988.06,988.56,956,52357.0,
2026-05-26 23:15:00,988.6,988.6,987.12,987.48,1104,52334.0,
2026-05-26 23:30:00,987.48,987.7,986.78,987.1,1172,52236.0,
2026-05-26 23:45:00,987.1,987.52,986.4,987.3,894,52178.0,
2026-05-27 00:00:00,987.3,987.82,986.68,986.98,691,52105.0,
2026-05-27 00:15:00,986.98,987.38,985.76,985.76,464,52072.0,
2026-05-27 00:30:00,985.76,987.52,985.44,987.34,782,51951.0,
2026-05-27 00:45:00,987.4,988.0,986.46,986.98,581,51905.0,
2026-05-27 01:00:00,986.98,987.18,986.26,986.8,481,51845.0,
2026-05-27 01:15:00,986.74,987.16,986.3,986.32,236,51814.0,
2026-05-27 01:30:00,986.32,987.0,985.76,986.02,315,51784.0,
2026-05-27 01:45:00,985.92,985.92,984.56,985.36,841,51679.0,
2026-05-27 02:00:00,985.36,985.84,983.32,983.62,464,51643.0,
2026-05-27 02:15:00,983.62,984.2,981.94,982.82,1024,51536.0,
2026-05-27 02:30:00,982.82,984.82,982.7,984.3,435,51455.0,
2026-05-27 09:15:00,988.38,988.8,984.3,988.52,3688,50117.0,
2026-05-27 09:30:00,988.54,988.86,987.56,987.82,1847,49480.0,
2026-05-27 09:45:00,987.92,988.24,986.56,986.82,1527,49038.0,
2026-05-27 10:00:00,986.82,986.92,986.24,986.38,5,48419.0,
2026-05-27 10:15:00,986.4,986.64,984.9,985.38,2472,47383.0,
2026-05-27 10:45:00,985.44,985.8,984.38,984.58,2263,46536.0,
2026-05-27 11:00:00,984.52,986.1,984.42,985.84,1616,45864.0,
2026-05-27 11:15:00,986.22,986.54,985.66,986.28,1242,45308.0,
2026-05-27 11:30:00,986.28,986.78,985.42,985.94,1188,44737.0,
2026-05-27 13:45:00,985.8,986.0,981.9,982.2,3949,43746.0,
2026-05-27 14:00:00,982.16,984.16,981.82,983.26,1134,42870.0,
2026-05-27 14:15:00,983.26,983.62,982.38,982.64,2534,42052.0,
2026-05-27 14:30:00,982.78,982.94,980.5,980.9,3632,41098.0,
2026-05-27 14:45:00,980.9,981.04,979.54,980.98,274,40425.0,
2026-05-27 15:00:00,981.5,981.52,980.42,980.5,459,39801.0,
2026-05-27 21:15:00,972.0,972.0,963.16,964.62,5856,38614.0,
2026-05-27 21:30:00,964.6,965.24,960.82,961.7,4148,37570.0,
2026-05-27 21:45:00,962.46,966.62,961.9,965.46,3926,36580.0,
2026-05-27 22:00:00,965.46,968.2,964.94,967.14,2625,36093.0,
2026-05-27 22:15:00,967.3,972.8,967.0,971.2,3377,35472.0,
2026-05-27 22:30:00,971.2,972.52,969.96,970.98,589,35025.0,
2026-05-27 22:45:00,970.94,971.48,968.9,970.24,1494,34895.0,
2026-05-27 23:00:00,970.24,970.84,968.06,968.26,898,34759.0,
2026-05-27 23:15:00,968.26,969.06,967.08,967.8,971,34736.0,
2026-05-27 23:30:00,967.8,968.64,967.32,968.64,530,34700.0,
2026-05-27 23:45:00,968.64,969.72,968.34,968.38,642,34675.0,
2026-05-28 00:00:00,968.38,969.22,967.72,968.5,122,34577.0,
2026-05-28 00:15:00,968.5,969.74,968.24,969.44,498,34557.0,
2026-05-28 00:30:00,969.44,971.24,969.34,970.78,454,34535.0,
2026-05-28 00:45:00,970.78,972.02,970.56,971.64,435,34496.0,
2026-05-28 01:00:00,971.56,971.8,971.12,971.36,268,34464.0,
2026-05-28 01:15:00,971.36,971.62,969.8,970.28,450,34396.0,
2026-05-28 01:30:00,970.36,971.64,970.18,971.46,267,34373.0,
2026-05-28 01:45:00,971.46,972.3,971.14,971.46,152,34377.0,
2026-05-28 02:00:00,971.46,972.3,971.04,971.64,216,34389.0,
2026-05-28 02:15:00,971.54,972.06,971.12,971.62,153,34376.0,
2026-05-28 02:30:00,971.62,973.64,971.6,972.86,295,34324.0,
2026-05-28 09:15:00,972.88,973.54,969.02,969.14,3155,33026.0,
2026-05-28 09:30:00,969.14,969.52,964.42,964.78,2846,32267.0,
2026-05-28 09:45:00,964.78,966.94,964.36,964.8,2242,31780.0,
2026-05-28 10:00:00,964.76,965.64,962.8,963.44,1793,31366.0,
2026-05-28 10:15:00,963.74,964.0,961.0,962.16,2037,31133.0,
2026-05-28 10:45:00,962.68,964.0,962.16,962.72,1711,30674.0,
2026-05-28 11:00:00,962.76,962.76,960.34,960.58,1978,30315.0,
2026-05-28 11:15:00,960.58,961.22,959.52,960.42,1837,29814.0,
2026-05-28 11:30:00,958.46,960.52,957.78,958.92,141,29395.0,
2026-05-28 13:45:00,957.2,960.84,956.58,959.58,2955,28483.0,
2026-05-28 14:00:00,960.44,960.96,959.06,959.2,2460,27474.0,
2026-05-28 14:15:00,959.22,959.68,956.1,956.4,2993,26453.0,
2026-05-28 14:30:00,956.24,958.22,956.0,957.3,1864,25873.0,
2026-05-28 14:45:00,957.22,958.36,956.68,957.28,1616,25408.0,
2026-05-28 15:00:00,957.36,958.3,957.02,957.72,543,24830.0,
2026-05-28 21:15:00,966.2,969.1,966.0,966.44,3761,23756.0,
2026-05-28 21:30:00,966.44,967.88,966.18,966.88,1001,23413.0,
2026-05-28 21:45:00,966.86,967.32,964.68,965.6,1344,23110.0,
2026-05-28 22:00:00,965.6,968.06,965.4,967.16,1094,22882.0,
2026-05-28 22:15:00,967.16,973.66,965.0,973.54,3224,22545.0,
2026-05-28 22:30:00,973.18,975.7,971.26,972.88,49,21968.0,
2026-05-28 22:45:00,972.96,975.42,971.32,974.9,1557,21638.0,
2026-05-28 23:00:00,974.94,977.38,973.8,975.02,1431,21498.0,
2026-05-28 23:15:00,975.28,977.28,975.0,975.7,1038,21280.0,
2026-05-28 23:30:00,975.7,977.7,975.4,976.66,906,21123.0,
2026-05-28 23:45:00,976.66,978.48,976.66,977.4,692,20976.0,
2026-05-29 00:00:00,977.4,977.9,976.84,977.68,352,20940.0,
2026-05-29 00:15:00,977.68,977.94,976.4,977.66,358,20935.0,
2026-05-29 00:30:00,977.9,981.92,977.66,981.28,796,20916.0,
2026-05-29 00:45:00,981.28,982.86,980.72,982.4,414,20876.0,
2026-05-29 01:00:00,982.5,983.66,982.5,983.64,331,20870.0,
2026-05-29 01:15:00,983.64,984.68,982.4,982.4,455,20855.0,
2026-05-29 01:30:00,982.34,982.96,981.72,981.92,368,20819.0,
2026-05-29 01:45:00,981.94,982.92,981.7,982.46,13,20799.0,
2026-05-29 02:00:00,982.28,983.5,982.28,983.42,138,20778.0,
2026-05-29 02:15:00,983.42,984.8,982.74,983.08,275,20766.0,
2026-05-29 02:30:00,983.08,983.96,982.74,982.86,269,20728.0,
2026-05-29 09:15:00,980.6,985.82,980.54,985.62,2537,19482.0,
2026-05-29 09:30:00,985.62,986.98,982.86,982.98,2089,18519.0,
2026-05-29 09:45:00,982.98,983.68,982.44,983.22,1414,17840.0,
2026-05-29 10:00:00,983.2,983.44,982.08,983.18,1170,17211.0,
2026-05-29 10:15:00,983.22,984.0,982.38,983.0,62,16337.0,
2026-05-29 10:45:00,982.38,983.0,980.72,982.26,1941,15205.0,
2026-05-29 11:00:00,982.24,982.92,981.62,981.8,1047,14594.0,
2026-05-29 11:15:00,981.8,981.96,980.12,980.58,1288,13937.0,
2026-05-29 11:30:00,980.42,981.04,979.88,980.44,616,13656.0,
2026-05-29 13:45:00,982.9,983.78,980.44,982.7,1502,12820.0,
2026-05-29 14:00:00,982.52,984.5,982.12,984.22,1046,12276.0,
2026-05-29 14:15:00,984.24,985.44,983.44,984.36,1812,11260.0,
2026-05-29 14:30:00,984.28,985.52,983.28,984.74,893,10728.0,
2026-05-29 14:45:00,984.58,985.44,982.18,984.62,690,10323.0,
2026-05-29 15:00:00,984.62,985.36,984.32,985.26,288,10112.0,
2026-05-29 21:15:00,984.88,986.24,983.8,985.6,207,10103.0,
2026-05-29 21:30:00,985.6,986.76,985.4,986.36,87,10073.0,
2026-05-29 21:45:00,986.36,987.78,985.4,987.04,138,10025.0,
2026-05-29 22:00:00,987.04,988.62,986.7,987.86,126,9971.0,
2026-05-29 22:15:00,987.86,991.2,987.72,989.78,141,9938.0,
2026-05-29 22:30:00,989.78,989.78,986.0,986.42,138,9884.0,
2026-05-29 22:45:00,986.42,989.2,986.0,989.2,42,9863.0,
2026-05-29 23:00:00,988.9,994.9,988.54,993.68,3,9767.0,
2026-05-29 23:15:00,993.68,999.8,993.68,998.8,3,9653.0,
2026-05-29 23:30:00,998.8,998.8,996.66,996.82,3,9590.0,
2026-05-29 23:45:00,996.82,996.84,992.7,993.46,9,9584.0,
2026-05-30 00:15:00,993.88,994.42,992.48,993.1,3,9569.0,
2026-05-30 00:30:00,993.1,993.6,992.6,993.48,3,9557.0,
2026-05-30 00:45:00,993.48,994.82,993.18,993.88,3,9557.0,
2026-05-30 01:00:00,993.88,993.88,992.96,993.68,6,9539.0,
2026-05-30 01:15:00,993.68,994.14,993.62,993.62,3,9536.0,
